ID	Địa chỉ	Diện tích	Số phòng ngủ	Số toilet	Nội thất	Mức giá	Ngày đăng tin
40067454.0	13	30.0	1.0	1.0	0	4.8	2024-10-09
39926488.0	1	28.0	1.0	1.0	2	6.3	2024-10-09
40967793.0	1	30.0	1.0	1.0	0	5.6	2024-10-09
40696770.0	1	40.0	1.0	1.0	0	7.0	2024-10-09
41162678.0	14	30.0	1.0	1.0	0	5.5	2024-10-09
41162638.0	14	50.0	1.0	1.0	0	7.5	2024-10-09
41162635.0	9	30.0	1.0	2.0	2	5.0	2024-10-09
41162442.0	5	32.0	1.0	1.0	2	7.5	2024-10-09
40408533.0	1	35.0	1.0	1.0	2	7.0	2024-10-09
41162351.0	14	25.0	1.0	1.0	2	5.0	2024-10-09
41162287.0	1	20.0	1.0	1.0	0	4.2	2024-10-09
41159972.0	1	30.0	1.0	1.0	0	4.6	2024-10-09
41162209.0	2	35.0	1.0	1.0	2	8.5	2024-10-09
40543103.0	18	12.0	1.0	1.0	1	1.1	2024-10-09
41162087.0	2	40.0	1.0	1.0	0	5.0	2024-10-09
41162040.0	2	30.0	1.0	1.0	2	6.8	2024-10-09
41162036.0	15	13.0	1.0	1.0	1	2.9	2024-10-09
41161695.0	1	35.0	1.0	1.0	2	6.3	2024-10-09
41135318.0	15	30.0	1.0	1.0	2	5.0	2024-10-07
40810203.0	7	25.0	1.0	1.0	1	3.55	2024-09-22
41161541.0	15	25.0	1.0	1.0	2	4.5	2024-10-09
39695287.0	7	50.0	1.0	1.0	2	6.0	2024-10-09
39695102.0	7	50.0	1.0	1.0	2	6.0	2024-10-09
39848406.0	7	40.0	1.0	1.0	2	6.0	2024-10-09
39850980.0	7	50.0	1.0	1.0	2	6.0	2024-10-09
40880932.0	7	20.0	1.0	1.0	2	3.8	2024-10-09
41161459.0	3	40.0	1.0	1.0	2	8.5	2024-10-09
41161446.0	15	25.0	1.0	1.0	1	4.0	2024-10-09
41157597.0	14	30.0	1.0	1.0	1	4.8	2024-10-09
41161228.0	2	28.0	1.0	1.0	0	7.0	2024-10-09
41161226.0	7	40.0	1.0	1.0	1	4.8	2024-10-09
40505312.0	2	30.0	1.0	1.0	2	4.5	2024-10-09
41161095.0	1	30.0	1.0	1.0	1	3.6	2024-10-09
38730674.0	15	30.0	1.0	1.0	2	4.0	2024-10-09
38246362.0	15	30.0	1.0	1.0	0	5.0	2024-10-09
41161012.0	1	30.0	1.0	1.0	2	6.0	2024-10-09
41160862.0	2	40.0	1.0	1.0	2	7.5	2024-10-09
41160773.0	2	23.0	1.0	1.0	2	5.0	2024-10-09
41160762.0	15	40.0	1.0	1.0	0	5.5	2024-10-09
40750879.0	2	20.0	1.0	1.0	2	5.0	2024-10-09
41160549.0	2	30.0	1.0	1.0	2	5.0	2024-10-09
41160485.0	8	28.0	1.0	1.0	0	5.7	2024-10-09
41160469.0	13	35.0	1.0	1.0	2	5.0	2024-10-09
41160438.0	2	60.0	2.0	1.0	2	9.0	2024-10-09
41160329.0	22	35.0	1.0	1.0	0	5.0	2024-10-09
41160277.0	9	30.0	1.0	1.0	2	5.5	2024-10-09
41160230.0	9	25.0	1.0	1.0	1	5.0	2024-10-09
40242439.0	2	45.0	1.0	1.0	2	7.9	2024-10-09
40615828.0	2	60.0	1.0	1.0	1	7.8	2024-10-09
40853542.0	13	55.0	1.0	1.0	2	6.4	2024-10-09
38530305.0	1	35.0	1.0	1.0	2	6.5	2024-10-09
41124433.0	18	25.0	1.0	1.0	2	3.9	2024-10-06
41160061.0	9	35.0	1.0	1.0	0	3.7	2024-10-09
41160022.0	1	30.0	1.0	1.0	2	3.2	2024-10-09
41159904.0	3	40.0	1.0	1.0	0	7.5	2024-10-09
40873681.0	2	20.0	1.0	1.0	0	3.2	2024-10-09
38622966.0	16	28.0	1.0	1.0	0	3.5	2024-10-09
40004187.0	22	39.0	2.0	2.0	2	10.0	2024-10-09
39171827.0	7	30.0	1.0	1.0	2	4.8	2024-10-09
39684237.0	1	30.0	1.0	1.0	2	7.0	2024-10-09
39417697.0	7	30.0	2.0	2.0	0	5.9	2024-10-09
41159350.0	2	28.0	1.0	1.0	2	7.2	2024-10-09
41159080.0	1	35.0	1.0	1.0	2	6.5	2024-10-09
39444238.0	3	30.0	1.0	1.0	2	7.0	2024-10-09
37482328.0	1	30.0	1.0	1.0	0	6.5	2024-10-09
41158796.0	1	35.0	1.0	1.0	2	5.5	2024-10-09
40872563.0	2	40.0	1.0	1.0	0	5.0	2024-10-09
41158754.0	1	25.0	1.0	1.0	2	4.5	2024-10-09
41158719.0	7	35.0	1.0	1.0	2	5.0	2024-10-09
41158714.0	1	30.0	1.0	1.0	2	6.4	2024-10-09
41158645.0	9	15.0	1.0	1.0	1	2.5	2024-10-09
41158633.0	22	15.0	1.0	1.0	2	3.0	2024-10-09
41158623.0	8	20.0	1.0	1.0	2	3.5	2024-10-09
41158607.0	9	22.0	1.0	1.0	2	3.5	2024-10-09
41158480.0	7	25.0	1.0	1.0	2	4.0	2024-10-09
41158549.0	3	18.0	1.0	1.0	0	2.8	2024-10-09
41158433.0	15	20.0	1.0	1.0	2	4.0	2024-10-09
41158317.0	14	30.0	1.0	1.0	0	6.3	2024-10-09
41158315.0	7	35.0	1.0	1.0	2	6.0	2024-10-09
41158197.0	7	40.0	1.0	1.0	1	6.0	2024-10-09
41158172.0	14	30.0	1.0	1.0	2	3.9	2024-10-09
41158044.0	9	30.0	1.0	1.0	2	3.8	2024-10-09
39144296.0	16	20.0	1.0	1.0	2	3.2	2024-10-09
41157947.0	1	25.0	1.0	1.0	0	4.0	2024-10-09
40656374.0	16	25.0	1.0	1.0	1	3.0	2024-10-09
41157871.0	8	35.0	1.0	1.0	2	6.0	2024-10-09
41157842.0	14	30.0	1.0	1.0	1	3.7	2024-10-09
41157823.0	9	30.0	1.0	1.0	2	3.4	2024-10-09
39187370.0	3	30.0	1.0	1.0	2	6.0	2024-10-09
41157774.0	15	45.0	1.0	1.0	0	7.3	2024-10-09
41157702.0	17	18.0	1.0	1.0	2	2.7	2024-10-09
41157703.0	2	35.0	1.0	1.0	2	8.0	2024-10-09
41157694.0	2	52.0	1.0	1.0	1	8.0	2024-10-09
41157671.0	14	32.0	1.0	1.0	2	6.0	2024-10-09
41157645.0	9	35.0	1.0	1.0	0	4.5	2024-10-09
40458145.0	1	30.0	1.0	1.0	2	7.0	2024-10-09
41157565.0	3	50.0	1.0	1.0	2	13.0	2024-10-09
41157507.0	9	30.0	1.0	1.0	0	4.5	2024-10-09
41157504.0	2	30.0	1.0	1.0	2	7.5	2024-10-09
40924015.0	14	30.0	1.0	1.0	0	5.0	2024-10-09
41157478.0	14	35.0	1.0	1.0	2	5.5	2024-10-09
40762094.0	2	29.0	1.0	1.0	2	5.5	2024-10-09
41157462.0	16	30.0	1.0	1.0	0	3.4	2024-10-09
41157430.0	1	40.0	1.0	1.0	2	6.2	2024-10-09
41157428.0	6	35.0	1.0	1.0	2	6.9	2024-10-09
41157400.0	13	32.0	1.0	1.0	2	6.2	2024-10-09
24777361.0	1	31.0	2.0	1.0	2	2.3	2024-10-09
40668667.0	2	35.0	1.0	1.0	2	6.5	2024-10-09
41157334.0	2	35.0	1.0	1.0	2	8.0	2024-10-09
41157316.0	13	25.0	1.0	1.0	0	5.7	2024-10-09
41157288.0	13	25.0	1.0	1.0	0	5.6	2024-10-09
41131800.0	14	35.0	1.0	1.0	1	6.0	2024-10-07
41157248.0	13	30.0	1.0	1.0	0	5.5	2024-10-09
41157226.0	2	35.0	1.0	1.0	0	5.1	2024-10-09
41157220.0	1	35.0	1.0	1.0	2	5.3	2024-10-09
39899931.0	15	30.0	1.0	1.0	2	6.0	2024-10-09
40798387.0	2	40.0	1.0	1.0	2	5.0	2024-10-09
41156890.0	14	30.0	1.0	1.0	0	6.5	2024-10-09
39418059.0	8	80.0	2.0	1.0	2	4.9	2024-10-09
41156455.0	9	24.0	1.0	1.0	0	4.0	2024-10-09
41156325.0	9	25.0	1.0	1.0	0	2.5	2024-10-09
41003066.0	8	30.0	1.0	1.0	0	6.8	2024-10-09
41156276.0	18	30.0	1.0	1.0	2	3.7	2024-10-09
40634473.0	2	35.0	1.0	1.0	2	5.4	2024-09-22
41156096.0	1	25.0	1.0	1.0	2	2.7	2024-10-09
39915426.0	18	40.0	1.0	1.0	0	2.2	2024-10-09
39765103.0	7	40.0	1.0	1.0	2	6.0	2024-10-09
38277437.0	14	25.0	1.0	1.0	2	4.9	2024-10-09
39841273.0	2	25.0	1.0	1.0	0	3.7	2024-10-06
40699947.0	1	30.0	1.0	1.0	0	3.8	2024-09-20
41066105.0	1	25.0	1.0	1.0	2	3.7	2024-09-30
41050969.0	14	25.0	1.0	1.0	1	5.5	2024-10-09
41118189.0	8	25.0	1.0	1.0	2	5.4	2024-10-05
41151541.0	4	50.0	2.0	1.0	2	8.0	2024-10-09
41154307.0	5	25.0	1.0	1.0	2	5.5	2024-10-09
41104780.0	1	20.0	1.0	1.0	2	4.7	2024-10-04
41154039.0	7	40.0	1.0	1.0	2	7.0	2024-10-09
40106130.0	15	20.0	1.0	1.0	2	2.7	2024-10-09
41153930.0	8	35.0	1.0	1.0	2	5.0	2024-10-09
41153892.0	16	20.0	1.0	1.0	1	2.0	2024-10-09
41152365.0	5	40.0	1.0	1.0	1	5.0	2024-10-09
41149717.0	1	55.0	1.0	1.0	0	6.7	2024-10-09
41152196.0	1	25.0	1.0	1.0	2	5.9	2024-10-09
41149284.0	9	25.0	1.0	1.0	1	3.8	2024-10-09
41149387.0	9	25.0	1.0	1.0	2	3.5	2024-10-09
41151408.0	2	35.0	1.0	1.0	2	5.5	2024-10-09
41151289.0	8	30.0	1.0	1.0	2	6.0	2024-10-08
41151158.0	2	35.0	1.0	1.0	2	5.4	2024-10-08
41151205.0	1	40.0	1.0	1.0	2	8.0	2024-10-08
40940194.0	2	30.0	1.0	1.0	2	5.6	2024-10-08
41151096.0	13	30.0	1.0	1.0	2	8.5	2024-10-08
40407630.0	13	36.0	1.0	1.0	2	6.0	2024-10-08
41151028.0	1	40.0	1.0	1.0	2	7.0	2024-10-08
41150982.0	14	32.0	1.0	1.0	0	5.3	2024-10-08
41150956.0	14	30.0	1.0	1.0	2	5.3	2024-10-08
40818920.0	6	30.0	1.0	1.0	2	3.9	2024-10-08
39679615.0	14	35.0	1.0	1.0	2	4.5	2024-10-08
40065385.0	16	25.0	1.0	1.0	1	3.4	2024-09-30
41150042.0	7	25.0	1.0	1.0	1	5.5	2024-10-08
40727800.0	1	25.0	1.0	1.0	2	6.6	2024-09-30
41149648.0	2	40.0	1.0	1.0	2	8.6	2024-10-08
41149316.0	9	20.0	1.0	1.0	0	3.5	2024-10-08
41149183.0	7	35.0	1.0	1.0	2	6.0	2024-10-08
41149068.0	14	30.0	1.0	1.0	2	5.2	2024-10-08
41148516.0	9	20.0	1.0	1.0	2	5.5	2024-10-08
37466767.0	18	25.0	1.0	1.0	0	4.2	2024-10-08
41148433.0	9	25.0	1.0	1.0	2	5.6	2024-10-08
41148651.0	14	28.0	1.0	1.0	2	5.5	2024-10-08
41148504.0	2	25.0	1.0	1.0	2	5.5	2024-10-08
40809313.0	8	43.0	1.0	1.0	2	4.9	2024-10-08
39020120.0	3	35.0	1.0	1.0	0	6.5	2024-10-08
41148667.0	3	30.0	1.0	1.0	2	5.0	2024-10-08
41148389.0	14	30.0	1.0	1.0	2	6.0	2024-10-08
41148359.0	9	40.0	1.0	1.0	0	5.5	2024-10-08
41147253.0	13	25.0	1.0	1.0	2	4.9	2024-10-08
41148395.0	4	35.0	1.0	1.0	0	5.5	2024-10-08
41148250.0	7	50.0	1.0	1.0	2	5.5	2024-10-08
38680853.0	17	18.0	1.0	1.0	1	2.0	2024-10-08
39867722.0	14	35.0	1.0	1.0	2	5.0	2024-10-08
41147595.0	7	25.0	1.0	1.0	0	5.4	2024-10-08
41147046.0	1	35.0	1.0	1.0	2	6.5	2024-10-08
40865010.0	16	12.0	1.0	1.0	0	1.6	2024-10-08
41146686.0	3	40.0	1.0	1.0	2	6.5	2024-10-08
41146770.0	2	40.0	1.0	1.0	2	7.9	2024-10-08
40297832.0	6	50.0	1.0	1.0	2	8.0	2024-10-08
41146546.0	1	28.0	1.0	1.0	2	6.2	2024-10-08
41146590.0	1	48.0	1.0	1.0	0	6.3	2024-10-08
41146228.0	1	74.0	2.0	2.0	2	28.0	2024-10-08
39904274.0	14	16.0	1.0	1.0	1	4.0	2024-10-08
35954950.0	16	30.0	1.0	1.0	2	3.5	2024-10-08
38681338.0	16	25.0	1.0	1.0	2	3.9	2024-10-08
41145619.0	7	20.0	1.0	1.0	1	3.6	2024-10-08
41145501.0	7	35.0	1.0	1.0	2	4.8	2024-10-08
41145801.0	7	12.0	1.0	1.0	1	1.6	2024-10-08
41145225.0	2	25.0	1.0	1.0	0	2.3	2024-10-08
41145092.0	14	25.0	1.0	1.0	2	5.0	2024-10-08
41144988.0	14	35.0	1.0	1.0	0	5.0	2024-10-08
41145133.0	2	40.0	1.0	1.0	1	9.5	2024-10-08
41145083.0	3	50.0	1.0	1.0	2	9.9	2024-10-08
41144890.0	7	30.0	1.0	1.0	2	7.0	2024-10-08
41144786.0	2	35.0	1.0	1.0	2	6.0	2024-10-08
40709045.0	6	28.0	1.0	1.0	2	3.5	2024-10-08
41144767.0	18	27.0	1.0	1.0	2	3.9	2024-10-08
40910178.0	18	25.0	1.0	1.0	2	4.2	2024-10-08
41144622.0	1	50.0	1.0	1.0	2	5.2	2024-10-08
41141096.0	2	35.0	1.0	1.0	0	3.5	2024-10-08
41144570.0	8	25.0	1.0	1.0	2	4.8	2024-10-08
41144336.0	17	35.0	1.0	1.0	2	5.5	2024-10-08
41144324.0	3	40.0	1.0	1.0	2	4.5	2024-10-08
41144231.0	7	35.0	1.0	1.0	2	6.0	2024-10-08
40859236.0	9	20.0	1.0	1.0	0	3.8	2024-09-30
40749681.0	17	20.0	1.0	1.0	2	4.0	2024-10-08
41143732.0	7	40.0	1.0	1.0	2	8.5	2024-10-08
41143761.0	2	14.0	1.0	1.0	0	3.0	2024-10-08
41143752.0	7	25.0	1.0	1.0	1	3.5	2024-10-08
41142590.0	9	25.0	1.0	1.0	2	3.8	2024-10-08
41142494.0	9	28.0	1.0	1.0	2	4.0	2024-10-08
41142404.0	3	35.0	1.0	1.0	2	6.3	2024-10-08
41142290.0	9	25.0	1.0	1.0	2	4.5	2024-10-08
41142230.0	9	25.0	1.0	1.0	2	4.3	2024-10-08
41036986.0	9	25.0	1.0	1.0	1	4.9	2024-10-08
41027622.0	7	28.0	1.0	1.0	2	4.5	2024-10-08
41141168.0	2	25.0	1.0	1.0	2	5.5	2024-10-08
30893823.0	2	20.0	1.0	1.0	0	4.3	2024-10-04
37508961.0	17	35.0	1.0	1.0	0	7.0	2024-10-08
41138899.0	2	45.0	1.0	1.0	2	8.8	2024-10-08
41138893.0	2	40.0	1.0	1.0	1	7.3	2024-10-08
41138887.0	2	30.0	1.0	1.0	2	7.2	2024-10-08
39901513.0	2	40.0	2.0	1.0	0	9.0	2024-10-08
40740593.0	15	30.0	1.0	1.0	2	5.3	2024-09-30
41138644.0	9	17.0	1.0	1.0	2	4.8	2024-10-08
41109544.0	9	25.0	1.0	1.0	1	2.5	2024-10-04
41138809.0	8	27.0	1.0	1.0	2	4.9	2024-10-08
41138686.0	13	25.0	1.0	1.0	1	4.8	2024-10-07
41138236.0	2	35.0	1.0	1.0	0	5.3	2024-10-07
41137466.0	9	30.0	1.0	1.0	0	4.4	2024-10-07
41137398.0	9	30.0	1.0	1.0	0	4.5	2024-10-07
41136984.0	9	20.0	1.0	1.0	2	5.5	2024-10-07
40576208.0	2	30.0	1.0	1.0	2	5.5	2024-09-21
41136836.0	14	25.0	1.0	1.0	2	5.0	2024-10-07
41136677.0	8	35.0	1.0	1.0	2	5.5	2024-10-07
41135725.0	2	27.0	1.0	1.0	2	5.5	2024-10-07
37481574.0	1	35.0	1.0	1.0	0	6.4	2024-10-07
40583587.0	1	30.0	1.0	1.0	0	5.5	2024-10-07
41135669.0	14	30.0	1.0	1.0	2	5.0	2024-10-07
41135501.0	7	30.0	1.0	1.0	2	8.0	2024-10-07
41135269.0	2	20.0	1.0	1.0	2	7.5	2024-10-07
39928115.0	13	18.0	1.0	1.0	1	3.8	2024-10-07
39908661.0	1	30.0	1.0	1.0	0	5.8	2024-10-07
41134547.0	7	35.0	1.0	1.0	2	4.5	2024-10-07
41134196.0	14	40.0	1.0	1.0	2	5.8	2024-10-07
41134024.0	9	50.0	1.0	1.0	2	6.0	2024-10-07
41133925.0	14	40.0	1.0	1.0	2	6.5	2024-10-07
41134179.0	4	78.0	2.0	2.0	2	6.2	2024-10-07
40699890.0	14	40.0	1.0	1.0	2	6.5	2024-10-07
41134177.0	17	35.0	1.0	1.0	1	4.9	2024-10-07
40673675.0	14	35.0	1.0	1.0	2	6.5	2024-09-29
41124220.0	3	25.0	1.0	1.0	2	7.0	2024-10-07
39243952.0	16	20.0	1.0	1.0	2	5.5	2024-10-07
41133910.0	13	42.0	1.0	1.0	2	7.0	2024-10-07
41133142.0	1	35.0	1.0	1.0	2	4.1	2024-10-07
41132791.0	7	25.0	1.0	1.0	2	5.5	2024-10-07
40208670.0	3	30.0	1.0	1.0	2	5.5	2024-10-07
41133025.0	4	35.0	1.0	1.0	0	7.0	2024-10-07
41132972.0	1	35.0	1.0	1.0	0	3.8	2024-10-07
41132959.0	13	45.0	1.0	1.0	2	6.5	2024-10-07
41132573.0	7	50.0	2.0	1.0	2	12.0	2024-10-07
41132683.0	1	40.0	1.0	1.0	2	6.5	2024-10-07
41132392.0	2	25.0	1.0	1.0	2	5.6	2024-10-07
39998237.0	14	35.0	1.0	1.0	0	6.5	2024-10-07
41132422.0	14	25.0	1.0	1.0	2	4.0	2024-10-07
41132611.0	6	30.0	1.0	1.0	2	4.5	2024-10-07
41132398.0	1	35.0	1.0	1.0	2	6.5	2024-10-07
41132129.0	2	25.0	1.0	1.0	2	6.3	2024-10-07
41132221.0	2	30.0	1.0	1.0	2	7.3	2024-10-07
41132254.0	1	45.0	1.0	1.0	2	6.5	2024-10-07
41132181.0	1	55.0	1.0	1.0	2	9.0	2024-10-07
41131828.0	6	28.0	1.0	1.0	1	5.8	2024-10-07
41131798.0	1	40.0	1.0	1.0	2	13.0	2024-10-07
41131786.0	8	30.0	1.0	1.0	0	5.8	2024-10-07
41131756.0	1	35.0	1.0	1.0	1	5.5	2024-10-07
41131619.0	7	20.0	1.0	1.0	2	5.5	2024-10-07
40982316.0	8	25.0	1.0	1.0	0	4.8	2024-10-07
41019435.0	9	30.0	1.0	1.0	2	4.5	2024-09-25
35821803.0	1	35.0	1.0	1.0	2	2.8	2024-10-07
41131226.0	7	25.0	1.0	1.0	2	5.3	2024-10-07
38504180.0	1	35.0	1.0	1.0	0	3.0	2024-10-07
41131273.0	1	35.0	1.0	1.0	2	5.9	2024-10-07
41130977.0	9	30.0	1.0	1.0	2	5.5	2024-10-07
40966502.0	18	35.0	1.0	1.0	2	5.2	2024-10-07
41130510.0	14	45.0	1.0	1.0	2	8.5	2024-10-07
41129739.0	14	40.0	1.0	1.0	2	9.0	2024-10-07
40858258.0	8	33.0	1.0	1.0	0	3.8	2024-10-07
41129811.0	1	30.0	1.0	1.0	2	7.5	2024-10-07
41129781.0	2	33.0	1.0	1.0	2	7.0	2024-10-07
40609869.0	18	45.0	1.0	1.0	2	4.0	2024-10-07
41128405.0	7	30.0	1.0	1.0	2	9.0	2024-10-07
41128325.0	2	25.0	1.0	1.0	2	4.9	2024-10-07
41128306.0	2	25.0	1.0	1.0	2	5.5	2024-10-07
41128310.0	2	25.0	1.0	1.0	2	4.9	2024-10-07
39438083.0	7	55.0	1.0	1.0	2	6.0	2024-09-20
41125463.0	14	65.0	2.0	1.0	2	11.0	2024-10-07
41124274.0	7	35.0	1.0	1.0	2	7.0	2024-10-07
41120459.0	14	50.0	1.0	1.0	2	6.5	2024-10-07
41125401.0	9	35.0	1.0	1.0	2	6.5	2024-10-07
40460007.0	9	30.0	1.0	1.0	2	5.5	2024-10-07
41126589.0	6	30.0	2.0	1.0	0	7.3	2024-10-07
41126581.0	9	35.0	1.0	1.0	0	5.7	2024-10-07
41109864.0	9	60.0	2.0	1.0	2	7.0	2024-10-04
41118623.0	9	35.0	1.0	1.0	0	3.9	2024-10-05
41126346.0	2	28.0	1.0	1.0	2	4.8	2024-10-06
41126268.0	2	25.0	1.0	1.0	2	4.7	2024-10-06
40410923.0	14	35.0	1.0	1.0	2	6.0	2024-10-06
38364609.0	14	30.0	1.0	1.0	2	4.7	2024-10-06
41126030.0	13	18.0	1.0	1.0	0	2.8	2024-10-06
40971915.0	13	30.0	1.0	1.0	2	5.5	2024-09-20
41089259.0	2	25.0	1.0	1.0	2	5.3	2024-10-02
41125988.0	13	18.0	1.0	1.0	0	2.8	2024-10-06
39358332.0	7	35.0	1.0	1.0	2	6.0	2024-10-06
39759294.0	7	35.0	1.0	1.0	2	5.5	2024-10-06
40826692.0	2	40.0	1.0	1.0	2	8.5	2024-10-06
40835083.0	2	38.0	1.0	1.0	2	7.0	2024-10-06
41125198.0	15	30.0	1.0	1.0	2	5.8	2024-10-06
41027961.0	9	25.0	1.0	1.0	2	4.5	2024-09-26
41125133.0	7	35.0	1.0	1.0	2	5.7	2024-10-06
39388526.0	7	35.0	1.0	1.0	2	5.5	2024-10-06
39759296.0	7	30.0	1.0	1.0	2	5.5	2024-10-06
39839837.0	7	40.0	1.0	1.0	2	6.0	2024-10-06
39851727.0	7	40.0	1.0	1.0	2	6.0	2024-10-06
41125028.0	14	30.0	1.0	1.0	1	4.0	2024-10-06
41124679.0	6	30.0	1.0	1.0	2	4.5	2024-10-06
41046767.0	17	25.0	1.0	1.0	1	4.4	2024-09-28
39861242.0	16	25.0	1.0	1.0	0	4.2	2024-10-06
40412129.0	15	28.0	1.0	1.0	2	3.2	2024-10-06
39604175.0	16	35.0	1.0	1.0	2	3.9	2024-10-06
40412711.0	16	50.0	1.0	1.0	0	4.3	2024-10-06
39296163.0	1	30.0	1.0	1.0	2	4.0	2024-10-06
40427751.0	15	25.0	1.0	1.0	2	3.2	2024-10-06
39355072.0	16	33.0	1.0	1.0	2	3.2	2024-10-06
39624523.0	15	40.0	1.0	1.0	2	4.3	2024-10-06
40061420.0	15	30.0	1.0	1.0	2	4.4	2024-10-06
41124264.0	13	30.0	1.0	1.0	2	5.2	2024-10-06
41124341.0	13	30.0	1.0	1.0	0	6.5	2024-10-06
41124211.0	14	45.0	1.0	1.0	0	6.0	2024-10-06
41123715.0	2	25.0	1.0	1.0	2	5.5	2024-10-06
41121312.0	8	20.0	1.0	1.0	0	2.0	2024-10-06
41123613.0	1	28.0	1.0	1.0	0	5.4	2024-10-06
39976500.0	2	30.0	1.0	1.0	2	5.5	2024-10-06
41123407.0	1	25.0	1.0	1.0	2	5.0	2024-10-06
41123402.0	8	30.0	1.0	1.0	2	5.7	2024-10-06
41123427.0	4	30.0	2.0	1.0	2	5.5	2024-10-06
41123424.0	2	25.0	1.0	1.0	2	4.8	2024-10-06
41123325.0	4	30.0	1.0	1.0	2	7.8	2024-10-06
41123384.0	3	32.0	1.0	1.0	2	6.0	2024-10-06
41123373.0	5	40.0	1.0	1.0	0	8.0	2024-10-06
41123324.0	1	35.0	1.0	1.0	2	6.0	2024-10-06
41093108.0	1	15.0	1.0	1.0	0	2.6	2024-10-03
41122299.0	5	42.0	1.0	1.0	0	7.3	2024-10-06
41122115.0	7	20.0	1.0	1.0	1	3.5	2024-10-06
38555006.0	16	32.0	1.0	1.0	1	3.3	2024-10-06
40509496.0	7	25.0	1.0	1.0	0	4.0	2024-10-06
40925438.0	13	25.0	1.0	1.0	2	5.2	2024-10-06
41120948.0	8	35.0	1.0	1.0	0	6.0	2024-10-06
41051146.0	7	30.0	1.0	1.0	1	3.2	2024-09-29
41120560.0	15	28.0	1.0	1.0	2	4.9	2024-10-06
41120486.0	8	35.0	1.0	1.0	2	6.4	2024-10-06
41120471.0	14	30.0	1.0	1.0	2	5.5	2024-10-06
41120452.0	1	35.0	1.0	1.0	2	8.3	2024-10-06
41120422.0	2	30.0	1.0	1.0	2	5.2	2024-10-06
41120351.0	14	35.0	1.0	1.0	2	6.5	2024-10-05
39450973.0	13	40.0	1.0	1.0	2	7.0	2024-10-05
39799157.0	2	35.0	1.0	1.0	2	5.8	2024-10-05
41008816.0	2	30.0	1.0	1.0	2	5.2	2024-09-24
40984895.0	7	35.0	1.0	1.0	2	9.0	2024-09-21
41119828.0	14	40.0	1.0	1.0	2	6.5	2024-10-05
41119741.0	2	24.0	1.0	1.0	1	3.5	2024-10-05
39238250.0	15	40.0	1.0	1.0	2	4.7	2024-10-05
38884933.0	15	50.0	1.0	1.0	2	5.0	2024-10-05
41119711.0	4	28.0	1.0	1.0	2	5.5	2024-10-05
41119685.0	7	30.0	1.0	1.0	2	4.7	2024-10-05
41119475.0	8	60.0	1.0	1.0	2	14.0	2024-10-05
41119174.0	1	40.0	1.0	1.0	2	7.5	2024-10-05
40310265.0	3	28.0	1.0	1.0	1	8.5	2024-10-05
40885870.0	13	25.0	1.0	1.0	2	5.1	2024-10-02
39102899.0	13	25.0	1.0	1.0	2	5.1	2024-10-02
41118913.0	4	28.0	1.0	1.0	2	5.6	2024-10-05
41118676.0	9	35.0	1.0	1.0	0	4.8	2024-10-05
41118511.0	13	30.0	1.0	1.0	2	5.5	2024-10-05
41118418.0	5	25.0	1.0	1.0	2	8.5	2024-10-05
41118284.0	1	26.0	1.0	1.0	2	5.4	2024-10-05
40633377.0	16	25.0	1.0	1.0	2	3.5	2024-10-05
41118096.0	13	30.0	1.0	1.0	1	6.0	2024-10-05
41118041.0	1	35.0	1.0	1.0	0	8.7	2024-10-05
36671914.0	9	30.0	1.0	1.0	0	4.6	2024-09-29
39316225.0	15	28.0	1.0	1.0	2	4.0	2024-10-05
39102878.0	15	48.0	1.0	1.0	2	4.0	2024-10-05
41089333.0	8	35.0	1.0	1.0	2	5.6	2024-10-03
41117446.0	5	20.0	1.0	1.0	2	5.0	2024-10-05
41117436.0	15	35.0	1.0	1.0	2	5.6	2024-10-05
40588216.0	16	30.0	1.0	1.0	2	3.5	2024-10-05
40727954.0	16	28.0	1.0	1.0	3	3.5	2024-10-05
41117241.0	8	30.0	1.0	1.0	2	5.5	2024-10-05
41117008.0	2	40.0	1.0	1.0	2	7.0	2024-10-05
41117032.0	1	30.0	1.0	1.0	2	7.3	2024-10-05
41116802.0	7	35.0	1.0	1.0	0	5.0	2024-10-05
41116798.0	13	35.0	1.0	1.0	2	6.5	2024-10-05
41116855.0	2	30.0	1.0	1.0	2	7.0	2024-10-05
40740223.0	1	40.0	2.0	1.0	2	6.9	2024-10-05
41116160.0	1	28.0	1.0	1.0	2	5.8	2024-10-05
38642068.0	1	35.0	1.0	1.0	2	5.9	2024-10-05
41116017.0	14	30.0	1.0	1.0	2	5.5	2024-10-05
41115919.0	1	30.0	1.0	1.0	2	5.0	2024-10-05
41115821.0	5	35.0	1.0	1.0	2	7.2	2024-10-05
41115778.0	1	40.0	1.0	1.0	2	5.7	2024-10-05
41115530.0	5	45.0	1.0	1.0	2	7.3	2024-10-05
41114011.0	14	40.0	1.0	1.0	2	6.0	2024-10-05
39110367.0	14	35.0	1.0	1.0	2	3.9	2024-10-05
36810002.0	14	25.0	1.0	1.0	1	3.9	2024-10-05
39110389.0	14	25.0	1.0	1.0	2	3.5	2024-10-05
39139113.0	14	25.0	1.0	1.0	2	3.0	2024-10-05
40031371.0	4	30.0	1.0	1.0	2	6.0	2024-10-05
40427412.0	1	40.0	1.0	1.0	2	6.5	2024-10-05
